label,volume_um3,centroid_z,centroid_y,centroid_x,bbox_min_z,bbox_min_y,bbox_min_x,bbox_max_z,bbox_max_y,bbox_max_x,solidity,extent,major_axis,intermediate_axis,minor_axis,elongation_ratio1,elongation_ratio2,sphericity,timepoint
22,185.030083053,29.75344078646548,149.71244901691816,165.49276268861453,25.462,146.187,161.552,34.242,153.65,170.332,0.7881081081081082,0.3216176470588235,10.219510143207614,6.950154067081721,4.114237670840974,0.6800868113723761,0.4025865832302635,0.8321997631641018,2
23,1247.493632655,18.826654187860292,69.54873502882333,183.06311909121737,11.414,60.582,176.917,26.779,76.825,191.843,0.7681687939567595,0.3348853054735408,13.800398155112948,12.96676510629751,11.240670485979326,0.9395935508928355,0.8145178392418149,0.826489050912262,2
24,693.672451281,19.28633711428223,55.80231320892792,185.24017014270032,13.17,49.168,177.356,24.584,63.655,194.038,0.6827379465400949,0.25147221199852776,20.537102097547837,10.371897958496778,5.794069028718093,0.5050322050906685,0.2821269038444287,0.7029382776364176,2
25,1470.088122144,13.419337649631675,149.82638478360957,183.74716896869245,4.829,140.919,177.356,21.95,156.723,192.282,0.8110908836297437,0.3640020110608346,15.448172058471048,14.193033381326803,10.827905135194232,0.9187516379029461,0.7009182118253738,0.8466454801342511,2
26,1118.2179276230002,26.38198350609064,168.65750911704623,197.7046481047136,19.755,157.162,190.526,33.364,179.551,208.086,0.5967042889390519,0.2089974699557242,22.22221730585892,11.5176127373382,8.982017361646479,0.5182926878454007,0.40419087069580395,0.649669503061391,2
27,79.020620746,13.707234475374731,88.82840685224839,198.13846680942186,9.658,85.605,196.233,17.999,91.751,200.184,0.8287488908606921,0.39014202172096907,7.542263779954232,5.524997443597671,2.873215942575508,0.7325383472110807,0.38094874780326804,0.880340304620068,2
28,1126.0861478900001,24.755839969947406,112.32341074380166,208.73239534184822,9.219,104.921,199.745,34.242,118.53,219.061,0.5395435566905833,0.1711941143180532,24.24724734958451,18.244810949376156,6.232347475494446,0.7524487495974999,0.2570331957949545,0.5746591376610051,2
29,515.5799387860001,30.842595503774206,126.6015055792583,207.23465408598622,25.023,118.969,202.379,36.437,132.578,212.476,0.8321726068551141,0.32873017585500053,14.460970630746143,9.941322468483751,5.4531095366690305,0.687458865821015,0.37709152973970644,0.8194560267295824,2
30,638.002677779,7.39401511735844,124.82014056491182,211.95101631083412,0.0,119.408,208.086,14.487,130.383,217.744,0.8347354438786806,0.41548209366391187,14.552660226521315,10.024111371055,6.7986961260785765,0.6888164235970192,0.46717892263356614,0.8530164936311101,2
31,11092.329277052,20.79169668517558,122.87203439149403,242.43964183726396,0.439,108.433,211.598,41.705,141.797,275.692,0.2989599746435388,0.12569988801791712,60.92566050428135,35.988889086725756,18.959908232536094,0.5907016647640079,0.311197417895925,0.3957098276060608,2
32,824.640246693,19.39432368934031,160.37007345850003,221.92411593310763,10.097,155.845,211.598,27.657,165.064,228.28,0.6674198849630238,0.3053571428571429,16.312635998363596,12.769168810811129,7.719734772674303,0.7827777688469276,0.47323650043124293,0.7005736689877984,2
33,734.451829439,20.091797603962675,99.60864992512383,217.32502580347887,11.414,94.385,213.354,27.657,104.921,222.13400000000001,0.87298873692679,0.48879504504504506,15.611006648384551,9.222868477322642,7.6296406868222775,0.5907926814109093,0.4887347022949224,0.8875607947002007,2
34,685.6350219760001,27.268812191510364,166.1355521964462,234.40173149062193,19.755,160.674,229.158,34.242,171.649,240.133,0.8570219966159053,0.3929212121212121,13.605704804577346,10.701177149889574,6.875208359372586,0.7865213381881836,0.5053180601904261,0.8901239196685401,2
35,637.7488642220001,8.140718625630141,135.57732860175113,266.90501140886175,1.317,130.822,261.644,15.365,140.041,273.058,0.9052479884712381,0.4314331501831502,13.092454400858001,10.396880982561802,6.787879406879648,0.7941124455534061,0.518457364757735,0.9219012313476195,2
36,1042.835301194,25.479985964627616,200.56455451890312,276.33514960246634,18.438,193.16,261.644,32.486,207.208,284.033,0.638619760634164,0.2360217524509804,24.31449628872359,11.300424773286665,8.331410658486508,0.46476080109163104,0.342651994906857,0.656034157512228,2
37,7002.969851187,22.87016411148563,124.40607543522647,293.2886058738961,8.78,110.628,269.985,41.266,135.651,308.178,0.4303741524894971,0.2255604061411684,42.17664971111721,23.949701718436568,16.906094709869574,0.5678426779385406,0.4008401526831884,0.5058367543151867,2
38,2923.5091540450003,17.529268094342353,169.8030783678194,288.93170895673563,3.951,162.43,269.985,38.632,183.502,308.178,0.34349248004453325,0.10474259178427664,37.113697330804705,22.4116379259045,15.174423670419358,0.6038643287448119,0.4088631627068977,0.4250091846204375,2
1,1789.1317632930002,22.4081402090131,97.73613505461768,42.408620655412115,14.487,85.605,35.998,31.169,107.555,49.607,0.6721441739240989,0.3590322580645161,24.73176727288518,14.470248301078518,9.913390234653898,0.5850875168529934,0.4008363060056166,0.7272311436088187,3
2,1163.227531731,23.0989864717434,81.52050236380828,50.55048759909812,16.682,75.508,38.632,28.974,89.556,62.338,0.6967869450638556,0.2841641865079365,27.181051128497415,11.494934557441132,6.407788801557733,0.42290250303784255,0.235744702118588,0.6838976627135279,3
3,690.37287504,22.895302573529413,67.4969493872549,55.75176262254902,16.243,63.216,50.485,29.413,72.874,61.021,0.9085847901124596,0.5151515151515151,12.940819262490562,10.37808616663166,7.438970097626606,0.8019651581652888,0.5748453746810863,0.9372319858390427,3
4,2078.73303183,23.601511925111925,83.92416780626782,82.04883199023199,16.243,75.069,66.289,31.169,93.507,94.824,0.5780904428026916,0.2647058823529412,26.19251472575114,13.151579520906578,12.153305497675335,0.5021121361812816,0.4639991854515148,0.6483087785596381,3
5,626.665672233,21.656325772917512,46.235347239098154,80.27494613203726,15.365,41.705,75.508,27.657,52.241,85.166,0.900547112462006,0.5010146103896104,12.262329550762948,10.878554118705592,6.859763295990901,0.8871523207455096,0.559417626772565,0.91897304884342,3
6,893.169907083,22.10972331154684,72.14981841432225,97.69082760253859,14.487,66.728,91.751,28.974,78.581,103.604,0.8902099671135846,0.4388327721661055,14.43683526628795,13.217336144850432,6.884636089589543,0.9155286391412097,0.47687986754729694,0.873591381646107,3
7,957.046318928,21.009557372701554,31.65445358910891,106.18735510961811,14.487,25.901,98.336,27.218,38.193,115.457,0.8464531577372044,0.3572060123784262,18.549349472427643,12.012567226469143,6.368487202463971,0.647600458675115,0.34332671406780585,0.8255380100817296,3
8,703.994202599,22.494885470496335,66.5601765412811,106.57528241797861,15.365,62.777,98.336,29.413,71.996,112.823,0.81586430042161,0.375225468975469,13.568826223979555,12.205086605177126,6.8418146284009556,0.8994946507316635,0.5042303966064312,0.8261773095908589,3
9,245.776127695,20.87554561101549,50.19137624784854,102.3259886402754,15.365,45.217,98.775,26.34,54.436,106.238,0.8085165599777345,0.3254901960784314,10.76396964970081,8.994666246489475,4.027230853027773,0.8356272396902834,0.37413993016412045,0.8126085947086314,3
10,2099.376534466,19.338963730152333,98.51585306681712,129.43554267752074,8.78,89.995,122.481,30.291,108.433,136.529,0.8021853683768144,0.37679178814382897,21.774809041891558,14.049834461630303,10.441113661166023,0.6452334178729406,0.4795042583877012,0.8248849656961685,3
11,646.209316122,27.522104346687616,117.02953731343284,128.9325987169416,20.194,111.06700000000001,124.676,34.242,122.481,133.895,0.8884494591136443,0.4371565934065934,13.58788343554901,9.785837975744677,7.021387707958882,0.7201885431356209,0.5167388829366408,0.9138075211399848,3
12,578.4410964030001,28.966808541758084,134.54691853151968,129.9568418897177,22.389,125.993,126.871,35.559,141.358,134.334,0.8462681024879317,0.3830252100840336,12.815691362350796,11.538172806049586,5.826738390403103,0.9003160640982483,0.45465657884993715,0.8404066658646616,3
13,1453.2518228630001,13.767174943238052,121.85706642603482,143.84392024218434,5.268,109.75,138.285,21.072,133.017,152.772,0.5976271658200543,0.27280668318404167,28.302254533696342,13.920089869941839,8.225642099003379,0.49183678471157616,0.29063557778444904,0.6333833154107072,3
14,871.511150219,26.825964178235125,163.02165488787494,142.86558421512476,18.877,156.284,138.285,34.242,169.454,148.382,0.8877111340916926,0.4265424430641822,13.956642063150147,12.20766122953067,7.330231897566747,0.8746846966694569,0.5252145798680921,0.90296022245735,3
15,109.901270181,15.044283294842186,99.29409468822172,141.5925388760585,10.975,97.019,139.163,19.316,101.848,144.87,0.8642714570858283,0.47810084652189916,8.013433692920877,4.746158673810652,4.2202936779782565,0.5922752786989979,0.5266523490057069,0.9575040018382449,3
16,1249.693350149,18.369345880441408,82.49603831832646,148.07436415950173,10.975,75.069,141.797,25.462,91.751,154.089,0.8479334098737084,0.42068238778765094,14.397009812281901,13.39144793260478,9.704932686805197,0.9301548104232527,0.6740936356468998,0.8890254586295046,3
17,10802.897217553,18.539850117866347,113.08722789320763,180.70037569212215,3.512,97.458,151.016,36.437,131.7,212.476,0.3803989680217836,0.1559059829059829,53.726463773762084,25.59313718195826,24.50180552197582,0.4763599795015162,0.45604724005568276,0.4565401872443054,3
18,1428.293489758,17.210479860206135,83.69898276270584,163.4788724677171,7.024,76.386,154.967,27.218,90.434,172.966,0.6939043939331662,0.27972560975609756,20.928097015415123,13.29723871637581,8.423462368210835,0.6353773449435651,0.4024953803495043,0.7375819880510427,3
19,640.117790754,19.27892347343378,185.38965358181338,159.28319508326723,11.414,179.551,155.406,26.34,190.087,163.747,0.9176470588235294,0.48800309597523217,13.679144055557238,9.772824195129145,6.847635182826748,0.714432434912393,0.5005894487999674,0.9348669981833784,3
20,142.13559192,27.624858928571427,110.21774404761905,164.82437916666666,23.267,107.994,161.113,31.608,113.262,169.015,0.8641975308641975,0.4093567251461988,7.812689480595093,6.934397189641479,3.8447050573726114,0.8875813133063731,0.4921103119382853,0.9165375040835885,3
21,129.529518589,29.40009666884389,149.4050907903331,165.5276596995428,25.462,146.187,161.113,33.803,153.211,170.771,0.6709027169149868,0.22891746411483255,12.108331584305104,5.906282540536312,3.4483971115999528,0.48778665329846704,0.2847953979117806,0.710363042844611,3
22,129.698727627,11.723562296151337,126.51590541422048,169.7191754729289,7.463,122.481,165.50300000000001,15.804,129.944,172.966,0.7359577532405185,0.27918411946822075,8.898159696117643,7.524426003789258,3.222524331692925,0.8456159768712895,0.36215627070605905,0.7798969525228943,3
23,834.708184454,26.564617068720857,177.75321802148792,173.73849939185078,19.755,169.893,168.576,32.925,183.502,179.112,0.8551616538094825,0.4420250896057348,12.675184630649575,11.880593738443144,8.236263715304638,0.9373112964141722,0.6497943781732943,0.899248493739554,3
24,1231.926401159,18.903289952613143,67.92265524345855,179.22129022731957,11.414,59.265,172.966,25.901,74.63,187.014,0.7734926958831342,0.3939664502164502,14.24266416903307,12.848176374794225,11.212978680143625,0.9020908042421731,0.7872809852894868,0.8369929032793131,3
25,1574.3208895520002,13.876320990971625,151.82400252579535,182.67257593508168,6.585,140.041,174.722,21.511,159.796,192.721,0.6816866322306481,0.29663637812848714,20.640982750037374,13.43586546664393,10.678089941055724,0.6509314807997503,0.5173246870252043,0.7334794194131938,3
26,667.52965491,19.15820481622307,55.43101102661597,185.47176907477822,13.17,48.29,178.673,24.584,64.533,191.843,0.7439185366773524,0.2733887733887734,19.47591214366863,10.79378406003796,5.235405338213549,0.554211991737028,0.26881438464054236,0.7365021545306403,3
27,920.49716672,26.355937959558826,171.0508625,194.79741351102942,18.877,162.43,189.209,32.925,177.795,203.257,0.745358635336028,0.30357142857142855,13.550457685630354,11.632466968957267,9.164789926197965,0.858455650637762,0.676345414953534,0.7968541990026012,3
28,75.805649024,14.664363839285713,82.71230357142856,198.9414732142857,10.975,80.337,197.55,18.438,86.044,201.501,0.8549618320610687,0.4504776269482152,7.560246900503167,5.1963306817411,2.8244676373900495,0.6873228811343796,0.37359462919155045,0.9108963050871712,3
29,129.529518589,25.271890920966687,159.64976224689744,205.11364598301765,20.194,157.162,202.818,29.852,161.991,208.086,0.8968951376684241,0.5272038567493113,9.211628534418304,4.636619802500068,4.401402379069493,0.5033442007757709,0.4778093648288253,0.9464015181244205,3
30,261.597172748,15.555820181112548,113.33213777490298,206.93085640362224,9.219,109.75,204.135,21.072,117.213,210.72,0.882420091324201,0.4490922294843864,11.638111958051269,6.343488994899781,5.188702396992151,0.5450616919449157,0.4458371268204373,0.9148283615399184,3
31,1217.543632929,22.752591202835106,105.33153867000209,211.9427390035439,12.292,98.336,205.452,33.364,112.823,221.256,0.7393649815043156,0.25236742424242425,22.299854344550994,10.127051488356521,8.891916726646553,0.4541308356496545,0.3987432648329969,0.7580504770972443,3
32,622.435446283,7.402135517194508,124.78716718771238,211.83167187712382,0.0,119.408,208.086,14.487,130.822,217.744,0.8127485638532921,0.3897541852087307,14.417919578598784,9.971002626288875,6.712280246100461,0.6915701375591883,0.46555123362345724,0.8425234945110662,3
33,8265.607692743,19.668617245155943,122.71211790536044,235.8198610602168,0.439,108.433,212.037,41.705,134.773,259.888,0.39693574075277904,0.1589189277116273,43.61093971967513,33.20468811551243,18.336950161741317,0.7613843757769818,0.42046675168222936,0.4773353702408174,3
34,1452.574986711,22.631704176131397,162.59985712621585,226.97757452385113,10.097,155.845,216.427,33.803,171.21,238.377,0.5839001496395049,0.1816825396825397,29.343525033478254,13.620984709810777,8.171575366899889,0.46419047112678147,0.27847967677969415,0.6063126185588643,3
35,1015.338832519,34.52838705107907,128.94824806266143,261.8267916840263,27.218,118.53,254.62,41.266,140.919,268.229,0.6046757696377286,0.23721141682479444,21.5612024694974,10.416632604433937,8.15030876315433,0.4831192796028112,0.3780080807035025,0.6707253868603044,3
36,1178.1179270750001,16.862171274685817,117.78217098743266,266.73627389587074,7.463,111.94500000000001,258.571,28.096,123.359,275.692,0.6814622687677401,0.2921859918586596,18.552023079779165,16.198651185915736,7.546843520780866,0.8731474252838498,0.4067935603749098,0.714862800518848,3
37,607.545050939,8.089068653390893,135.13576646706588,266.4578388803788,0.878,130.383,261.644,14.926,139.602,272.18,0.9001002757583354,0.44525049603174605,13.131903684617962,10.136781064406287,6.664940520496194,0.7719201501820329,0.5075380295625503,0.916618356169474,3
38,6741.118864882,22.65161321820327,124.4870511559025,292.95556838776076,8.341,109.311,268.668,41.266,135.212,308.178,0.4517175107291271,0.20007030759573133,43.77663091773166,23.04172883318589,16.398360634230304,0.5263476962511721,0.37459165519263776,0.506932079764798,3
39,962.037985549,25.692869756397855,199.98691135344296,278.12802339284144,17.999,192.721,269.985,32.486,205.891,284.033,0.8270419666884864,0.3589330808080808,14.652497099141561,12.625305897072492,7.94145305682105,0.8616487559524694,0.5419863251354141,0.8535730314008098,3
40,2820.545454422,17.666109004739337,169.27615087887696,289.88145233667285,3.951,162.869,276.13100000000003,38.632,179.99,308.178,0.4700590781551824,0.14822620302072356,31.356804045929668,22.428846550374004,12.300831224044687,0.7152784613355845,0.3922858721835021,0.5182898174075136,3
41,141.120337692,16.053766786570744,115.14591007194245,284.27934532374104,10.097,112.823,281.399,21.95,118.091,287.545,0.8257425742574257,0.36772486772486773,11.012732485473192,4.782257331846768,4.073067836603419,0.4342480250160445,0.3698507924328654,0.8560822623902455,3
42,749.934456416,19.282569833032493,184.12627741425993,302.83556216155233,11.853,178.234,298.081,25.901,189.648,308.178,0.8155304075811942,0.46321070234113715,12.950482055079199,9.890148674229438,9.358875777177357,0.7636896165074031,0.7226662094409676,0.8650119421238069,3
1,1154.344057236,23.070891454119025,79.90005922017004,47.261580401641744,16.682,75.069,34.681,29.852,86.044,58.387,0.7814432989690722,0.3368888888888889,22.330215546092546,11.833297934927685,6.676467117905471,0.5299231398148476,0.29898802831187865,0.753285526853234,4
2,1774.833599582,22.13139250643531,97.87465030031461,42.350881208885504,14.048,85.605,35.998,30.291,107.555,49.607,0.6877356325607318,0.3657890148212729,23.842798830006554,14.517551116368866,9.917244123659069,0.6088861974584246,0.41594295176361823,0.739450195474739,4
3,719.1384115000001,22.081131882352942,65.83801788235294,64.59265235294117,15.365,60.582,60.143,28.535,71.118,70.679,0.8968136737708378,0.49189814814814814,12.795915030856952,11.00280706963336,7.324635172376225,0.859868719282711,0.5724198038759318,0.9272619220651003,4
4,615.497875725,21.59342941580756,43.263676288659795,75.55772316151203,15.365,39.071,67.606,27.657,47.851,81.654,0.8220338983050848,0.40597098214285715,12.233273383753485,10.949496472178966,7.1205149018582565,0.8950585937792046,0.582061291241535,0.8615503695558798,4
5,2873.592487835,23.485808508759018,85.2865262770499,85.72862829383189,15.365,76.825,71.996,31.169,93.946,98.336,0.6942542362487991,0.403193257359924,27.076744684012144,14.383363290363201,13.413445676561894,0.5312072576751099,0.49538620070831696,0.7563883707214416,4
6,956.2848782570001,20.333005662213573,36.36697283906928,105.8700758205786,13.17,27.657,100.531,27.218,44.778,111.06700000000001,0.8231738402155706,0.3773704594017094,17.220638195153253,13.138702028403886,6.5064108927039666,0.7629625499072255,0.3778263510893107,0.810085605560168,4
7,253.813557,20.787235333333335,54.878073,106.39091833333333,15.804,50.924,102.726,25.901,59.704,111.506,0.832870627429206,0.32608695652173914,11.123438708826365,9.50447007200911,3.777509563019269,0.8544543032783004,0.3395990809947866,0.7979228011328792,4
8,685.465812938,22.45391261416934,85.17911256479881,119.67128079486548,14.926,79.898,115.896,29.413,90.873,124.676,0.89832575673578,0.49103030303030304,13.543029289987578,10.03568542748896,7.375154798955067,0.7410222050474622,0.5445720186404346,0.9166312003542337,4
9,2821.222290574,21.22708366820608,104.03574608648714,130.16787077910396,8.341,92.629,118.969,33.803,119.408,140.48,0.5999208405296488,0.19234895767238494,28.319948318274395,16.93643854939728,13.117351322066446,0.5980391757448398,0.4631841546688853,0.6591765516735494,4
10,412.616239163,28.42887307771171,131.7357356981751,129.71365327045316,22.828,124.676,125.993,34.242,137.407,133.017,0.8143262648188345,0.4042606100795756,11.813073676044029,10.145849346997815,5.313774108394035,0.8588661702476967,0.44982146510860627,0.8422441832113399,4
11,895.623438134,26.53109314188551,166.03680011335726,135.0033236349896,18.877,160.235,129.505,33.803,171.649,142.675,0.8988706801392545,0.39917043740573155,13.975664395899216,11.376487724581,8.158073470922874,0.8140212445226666,0.5837342139753042,0.9225252913913166,4
12,111.93177863700001,14.833753590325019,98.17573015873016,140.7212343159486,10.975,96.141,136.09,18.438,100.97,144.87,0.8062157221206582,0.3537433155080214,8.567728105157524,6.947333646753985,2.905681064099177,0.8108723294535796,0.3391425391230659,0.8201293213713428,4
13,2824.6910758530003,17.77253769431216,82.10829208973553,154.91408910653846,7.024,70.24,136.529,27.218,90.873,172.527,0.4845929430889589,0.18832494754179735,38.27803036827022,15.660290678353348,12.964253400132609,0.40911955311406567,0.3386865331210735,0.5533972108153193,4
14,734.536433958,14.068276318820548,114.74586247408432,141.42964973508407,6.585,108.433,137.846,21.072,124.676,146.187,0.830019120458891,0.3742402689771111,14.465966838579643,11.90816355018841,6.462959228566059,0.8231847676043496,0.4467699463633384,0.8115134202285978,4
15,682.673863811,13.473529681497089,128.54501053414302,146.35837811376874,5.268,123.798,140.919,20.633,133.456,154.089,0.8340051679586563,0.3493073593073593,14.076241701692217,9.891415445850228,7.435362627120957,0.7027028702314129,0.5282207271438862,0.8592266439971142,4
16,117.769490448,13.780247844827587,98.93520977011495,152.80732183908046,9.658,96.58,149.26,17.999,102.726,156.284,0.7652556349642661,0.32706766917293234,8.673180168329784,6.380813657554382,3.5777042501408074,0.7356948124811238,0.41250200972474144,0.8350799718799936,4
17,10550.944959971,18.210683406971427,112.36012251722009,179.6245650354024,3.073,98.775,151.016,35.12,125.554,209.842,0.4372118624161662,0.20899712084088876,48.429748914664145,26.6617439598666,21.499065268927612,0.5505241005243708,0.4439227076483534,0.5074174736890255,4
18,633.6032427910001,19.12284937908933,185.53269007878222,159.14778768860995,11.414,179.99,155.406,26.34,190.526,163.747,0.9034865484376885,0.48303663570691435,13.813578942759147,9.545875700976023,6.891445525307915,0.6910501428002347,0.49888921284373583,0.9291202424733328,4
19,186.89138247100001,29.259976007243097,147.84780715255772,163.29528112267994,24.145,143.114,158.479,33.803,153.211,171.21,0.5240806642941874,0.15053836718004635,17.00919660179324,7.239354514399551,3.853616759992696,0.4256141359219943,0.2265607747509026,0.5769407176358076,4
20,1227.442361652,19.005964571271022,66.74322036118005,175.31217480011028,10.975,60.143,166.381,26.34,72.435,185.258,0.791964626890114,0.344280968201234,14.636410315395807,13.338819410467504,10.053921894985972,0.9113450035243008,0.6869117275572968,0.8359779406521375,4
21,850.360020469,26.448843697144564,177.05676718734455,173.96118605113918,19.755,169.893,169.015,32.925,183.502,185.258,0.7148648648648649,0.2920953211275792,14.601776089097488,11.753777362910228,8.73546255526656,0.8049553212698737,0.5982465764414063,0.7666206004419035,4
22,1511.290522897,13.510966578962101,151.3070774226054,184.74084851368752,5.268,140.919,178.234,21.95,158.479,194.038,0.7461882284138853,0.3264437134502924,16.79791673213973,14.331155295672568,11.275808339408602,0.8531507522151561,0.671262307059447,0.7887333615224018,4
23,600.015248748,18.759698110547095,61.17401861252115,188.24799111675125,11.853,53.997,184.819,25.462,66.289,193.16,0.8808843621910322,0.4300266796022314,12.52182876619365,10.993954240466582,6.647695361378475,0.8779831161841142,0.5308885375693588,0.8793370141354548,4
24,1037.674425535,26.23526995515695,167.673302894415,196.10550566653077,18.877,157.162,190.087,33.364,174.722,208.086,0.5919401544401545,0.2266260162601626,21.19938902704518,12.08124476531642,9.226733029150898,0.5698864599306961,0.43523579936100365,0.6521899642789083,4
25,883.6095964360001,18.525934507851396,98.13129586365376,200.6879000382995,9.219,89.556,194.038,27.218,104.482,205.891,0.6979883713159126,0.2774855199532387,18.808791869048463,11.50197618361263,7.378382609920289,0.6115212642945002,0.39228370760282977,0.7223008699532696,4
26,466.50931776600004,30.580402430177728,125.39453010518679,208.01370910409867,25.023,117.652,203.257,36.437,131.261,212.037,0.7929249352890423,0.3420595533498759,12.94254913045755,10.213890989037724,5.381125869596119,0.7891715060212902,0.415770171343818,0.8098394091803992,4
27,233.593076959,15.375335023542196,113.45788844621515,206.72114089098153,9.219,110.18900000000001,204.135,21.072,117.213,210.281,0.8767862813591616,0.4565145502645503,11.32668163004981,5.934260088005752,5.079785259744931,0.523918679965551,0.4484795658304904,0.9180523018212956,4
28,620.489542346,7.3112594764112355,124.77733992364331,211.72005085901282,0.0,119.408,208.086,14.487,130.383,217.744,0.8104762957232844,0.4040771349862259,14.305880167111516,9.914110800070103,6.88318012733043,0.6930094956940948,0.4811434212313974,0.8388143711088131,4
29,8431.517154502,19.128269331112406,122.5733698147665,235.55533100202692,0.439,101.409,212.037,41.705,136.09,258.571,0.37301483330775653,0.12660514561281372,43.05588252979625,32.857338343740324,20.558481497746367,0.7631323854760576,0.47748368607980907,0.4548660154176634,4
30,397.387425743,27.031819885033,106.10705705769641,217.99177283372364,21.072,99.214,214.232,32.925,111.94500000000001,222.573,0.7597864768683275,0.31572225583114877,10.584406129737706,9.910361214072003,6.721294303362498,0.9363171719410953,0.6350185566366829,0.8036879532807517,4
31,1452.151964116,22.795184980191095,162.67658581915637,226.4366552668376,9.658,155.845,216.427,32.925,171.21,238.377,0.5823635191531232,0.1850566037735849,27.573159146094323,12.691890123692325,8.537802307561675,0.46029872951609546,0.30964178831757244,0.6234349331451113,4
32,8060.8647567630005,24.13352242408976,124.84353759039432,289.221947101609,7.902,110.18900000000001,255.937,41.266,139.163,308.178,0.34172734120010045,0.15961863214185196,59.596830516924214,23.60743559226793,16.769375763544858,0.39611897793061207,0.281380328753938,0.4170345271721857,4
33,598.0693448110001,7.90113057009478,135.00637982741546,266.11355283632764,0.878,130.383,261.205,14.926,139.602,271.741,0.8923251704115123,0.43830605158730157,13.256309296328247,10.058496233256408,6.595635354914896,0.758770484937495,0.4975468818264346,0.9062725327678541,4
34,261.343359191,21.46665943671091,118.02207316283587,263.99134962771126,15.365,114.14,261.644,27.218,122.042,267.79,0.8528437327443401,0.4539976484420929,11.11887469621512,7.0375154788655685,4.982238744397284,0.632934147667043,0.44808839747904033,0.8925913657995637,4
35,738.343637313,14.735550360948782,117.56738925174746,270.9322681333791,7.024,112.384,265.595,21.95,123.359,276.13100000000003,0.8149220282005789,0.4277941176470588,14.092385345635364,10.108918286286075,8.13035096618582,0.7173319518556145,0.5769322060657331,0.8539082263713371,4
36,802.473862715,12.207856404849762,168.08844849762784,276.78540390089614,3.512,161.991,270.424,19.755,173.405,282.716,0.7866799369660777,0.35213097713097713,14.085045617905184,11.82621609963741,7.607942924886648,0.8396292365999649,0.5401432931970971,0.8412540659326738,4
37,858.73586785,25.755373103448278,199.04272975369457,278.67603221674875,18.438,191.843,270.424,32.047,205.452,284.472,0.7656910078455039,0.33005983350676377,14.825983026751313,11.98330637497007,8.00160146456608,0.808263867114103,0.5397012427525625,0.82176526132407,4
38,142.30480095800002,16.469807966706302,115.42959512485136,284.27990487514865,10.536,112.823,281.399,22.828,118.53,287.545,0.7926484448633365,0.33006279434850866,11.470181231282572,4.910366407930924,3.9544007563754597,0.42809841526643927,0.34475486277327866,0.8290776010236313,4
39,2880.022431279,18.90130936223965,171.96733013131225,292.88129834611203,7.463,163.308,284.033,38.193,183.941,308.178,0.49675310461569894,0.1881237911025145,24.678102632531584,22.13645290891985,15.0481351546013,0.8970078955640116,0.6097768284164721,0.5750499366677398,4
40,166.332484354,21.718442014242118,193.8703046795524,297.56563275686676,17.999,191.843,292.374,25.901,196.233,302.471,0.8330508474576271,0.4748792270531401,10.26938094104276,7.345683021413457,3.251655701005773,0.7152994969789845,0.31663599974270673,0.8311767262758304,4
1,1164.835017592,22.917470801859384,78.94797058396281,45.05106769320163,16.243,73.313,32.047,29.413,84.727,55.753,0.7053640043034991,0.3268755935422602,23.00522757442365,11.78595093023791,7.244019658134667,0.5123162069190347,0.31488580735399013,0.7139512284393644,5
2,1758.674136453,21.966536152402945,97.69544056381393,42.37014191562034,13.609,86.044,36.876,30.291,107.116,49.607,0.7058883455582722,0.3929786751361162,23.02962643558335,14.641836016484577,9.896477792613656,0.6357826106054982,0.4297281078481799,0.7540405651091437,5
3,701.879089624,22.13806726133076,60.354033269045324,53.92032316779171,15.804,56.192,47.412,28.096,64.972,61.46,0.8907021687781834,0.4629464285714286,14.102552116186331,11.901781800945217,6.013479150439044,0.843945245008869,0.42641070218326077,0.8792698673596409,5
4,2038.630489824,23.39238172310757,89.39583860391765,77.6951294820717,15.365,81.215,68.484,31.608,98.336,86.044,0.7706774131644598,0.4174636174636175,15.797871027582278,14.978361935847197,13.419903038223417,0.9481253461112411,0.849475414427232,0.8353429569187297,5
5,718.29236631,21.53070070671378,52.7864148409894,84.56753286219082,14.926,45.656,76.825,27.218,59.704,91.751,0.8784273150543197,0.2786896008403361,17.28182780711139,11.371351908987693,5.469186795806278,0.6579947466151951,0.3164703905657325,0.7947539804684255,5
6,750.949710644,23.60465806669671,87.51922003154574,91.97094513294277,16.682,81.654,87.8,29.852,95.702,97.458,0.8542829643888354,0.42026515151515154,12.689351268167979,11.979410634692012,7.555746821130519,0.9440522514924071,0.5954399607554861,0.8803214959687615,5
7,973.036573019,20.442795930788627,39.36552430223459,107.12096217720199,13.609,30.73,102.287,26.779,48.29,113.262,0.8369842078451349,0.3833666666666667,18.02509818193606,12.920397251399312,6.3536931378683725,0.716800381389742,0.3524914579514334,0.7992469974035986,5
8,255.336438342,20.15879854208085,57.46303445990723,108.90967428760769,14.926,53.997,105.36,25.023,61.46,113.701,0.8798833819241982,0.40624579351191276,10.088553597572869,9.031229095678531,4.054517326339033,0.8951956302091996,0.4018928270663576,0.8738170734526934,5
9,4411.871852293,18.776567185072967,105.01399927129077,131.3367413274014,6.146,90.434,114.14,32.925,120.725,147.504,0.5200813827081692,0.16301846919508323,36.298465185418706,21.508571585812856,14.289018607834215,0.5925476869598599,0.39365352046824814,0.5837744283421529,5
